Unnamed: 0,station_id,y_coord,x_coord,frequency_mhz,bandwidth_mhz,azimuth_deg,state,licensee,beamwidth_deg
19962,K271CU,46.811,-116.91625,102.1,0.01,0.0,WA ,"RADIO PALOUSE, INC.                                                         ",360.0
19965,W271AC,44.2449722222222,-88.5045277777778,102.1,0.01,65.0,WI ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
19982,W272CO,32.3354166666667,-86.28775,102.3,0.01,0.0,AL ,HOPE MEDIA GROUP                                                            ,360.0
19983,WAMI-FM     ,31.3085,-86.2568888888889,102.3,0.01,88.9,AL ,COVINGTON MEDIA LLC                                                         ,120.0
20024,K272FT,38.4688888888889,-107.885333333333,102.3,0.01,0.0,CO ,"PROFESSIONAL ANTENNA, TOWER & TRNSLTR SERV.                                 ",360.0
20032,W272EH,28.3344444444444,-82.1898055555556,102.3,0.01,0.0,FL ,RADIO WORLD INC.                                                            ,360.0
20050,WKZR        ,33.0829166666667,-83.2501388888889,102.3,0.01,91.0,GA ,"OCONEE COMMUNICATIONS COMPANY, LLC                                          ",120.0
20056,W272AL,40.9939166666667,-91.9801666666667,102.3,0.01,0.0,IA ,FAIRFIELD MONTHLY MEETING OF FRIENDS                                        ,360.0
20068,WRMJ        ,41.2086111111111,-90.7989444444444,102.3,0.01,91.0,IL ,WRMJ LLC                                                                    ,120.0
20111,WTHN        ,46.4855833333333,-84.2303055555556,102.3,0.01,105.0,MI ,NORTHERN CHRISTIAN RADIO                                                    ,120.0
20118,WGCM-FM     ,30.34575,-89.1964166666667,102.3,0.01,120.0,MS ,"JLE, INCORPORATED                                                           ",120.0
20133,WKJO        ,35.5787777777778,-78.4358333333333,102.3,0.01,153.4,NC ,FM 102.3 LLC,120.0
20142,WNJD        ,38.9928888888889,-74.8129444444444,102.3,0.01,57.0,NJ ,MIGHTY VOICE BROADCASTING                                                   ,120.0
20143,WSUS        ,41.1434166666667,-74.5387777777778,102.3,0.01,218.0,NJ ,"IHM LICENSES, LLC                                                           ",120.0
20166,WKBR-LP     ,41.3323333333333,-73.7378333333333,102.3,0.01,22.8,NY ,CATHOLIC KOLPING SOCIETY NEW YORK                                           ,120.0
20201,WBSC-LP     ,33.2968055555556,-81.0353611111111,102.3,0.01,0.0,SC ,RISING HIGH FOUNDATION                                                      ,360.0
20227,KDUT-FM1,40.8346666666667,-111.868277777778,102.3,0.01,0.0,UT ,ALPHA MEDIA LICENSEE LLC                                                    ,360.0
20230,KDUT-FM3,41.3421388888889,-112.009083333333,102.3,0.01,0.0,UT ,ALPHA MEDIA LICENSEE LLC                                                    ,360.0
20232,K272BA,37.8219166666667,-112.458527777778,102.3,0.01,0.0,UT ,GARFIELD COUNTY                                                             ,360.0
20241,W272EO,37.3491666666667,-79.1677777777778,102.3,0.01,0.0,VA ,"D.J. BROADCASTING, INC.                                                     ",360.0
20258,W272DW,38.37675,-81.7023333333333,102.3,0.01,0.0,WV ,"WKLC, INC.                                                                  ",360.0
20259,WBTQ        ,39.02425,-80.3209166666667,102.3,0.01,155.0,WV ,AJG CORPORATION                                                             ,120.0
20276,KUHS-LP     ,34.5050833333333,-93.0779166666667,102.5,0.01,0.0,AR ,LOW KEY ARTS INCORPORATED                                                   ,360.0
20287,KGGN        ,33.5905833333333,-116.940583333333,102.5,0.01,0.0,CA ,FIRST BAPTIST CHURCH OF HEMET                                               ,360.0
20294,K273CU,38.3321111111111,-122.595527777778,102.5,0.01,0.0,CA ,"AMATURO SONOMA MEDIA GROUP, LLC                                             ",360.0
20297,KDON-FM     ,36.7563611111111,-121.502444444444,102.5,0.01,723.0,CA ,"IHM LICENSES, LLC                                                           ",120.0
20309,K273DC,40.61775,-103.178527777778,102.5,0.01,0.0,CO ,MEDIA LOGIC LLC                                                             ,360.0
20315,W273CA,28.6058888888889,-81.4178611111111,102.5,0.01,0.0,FL ,"CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.                                ",360.0
20351,KACY        ,37.0836388888889,-96.92975,102.5,0.01,100.0,KS ,"TORNADO ALLEY COMMUNICATIONS, LLC                                           ",120.0
20366,WFMF        ,30.3263055555556,-91.2767777777778,102.5,0.01,457.0,LA ,"IHM LICENSES, LLC                                                           ",120.0
20432,WBAZ        ,40.8995277777778,-72.3845277777778,102.5,0.01,106.0,NY ,"LRS RADIO, LLC                                                              ",120.0
20443,W273BQ,39.8802777777778,-84.0655555555556,102.5,0.01,0.0,OH ,"SPIRIT COMMUNICATIONS, INC.                                                 ",360.0
20462,KZSD-FM     ,43.4349722222222,-101.554305555556,102.5,0.01,230.0,SD ,SOUTH DAKOTA BOARD OF DIRECTORS FOR ED. TELECOMMUNICATIONS                  ,120.0
20587,WCHS-LP     ,31.5465277777778,-83.8420833333333,102.7,0.01,0.0,GA ,WORTH COUNTY HIGH SCHOOL                                                    ,360.0
20622,W274AF,46.6030833333333,-68.0066944444445,102.7,0.01,173.0,ME ,"LIGHTHOUSE RADIO NETWORK, INC.                                              ",120.0
20638,KINX        ,47.5396666666667,-111.285805555556,102.7,0.01,91.0,MT ,STARADIO CORP.                                                              ,120.0
20690,W274CL,41.4094444444444,-75.6666666666667,102.7,0.01,0.0,PA ,"TIMES SHAMROCK MEDIA, L.P.                                                  ",360.0
20695,WNPE        ,41.4238888888889,-71.4755833333333,102.7,0.01,69.0,RI ,RHODE ISLAND PBS FOUNDATION AND THE PUBLIC'S RADIO                          ,120.0
20701,KXMZ        ,44.0925,-103.248527777778,102.7,0.01,137.0,SD ,"HAUGO BROADCASTING, INC.                                                    ",120.0
20718,K274BA,33.8267777777778,-95.4638333333333,102.7,0.01,0.0,TX ,"SOUTH CENTRAL OKLAHOMA CHRISTIAN BROADCASTING, INC.                         ",360.0
20722,KQHM        ,26.9169722222222,-99.2500277777778,102.7,0.01,88.0,TX ,HISPANIC TARGET MEDIA INC.                                                  ,120.0
20728,K274CQ,37.0636111111111,-113.5725,102.7,0.01,0.0,UT ,"CANYON MEDIA GROUP, LLC                                                     ",360.0
20739,KORD-FM     ,46.0994166666667,-119.128944444444,102.7,0.01,404.0,WA ,"TOWNSQUARE LICENSE, LLC                                                     ",120.0
20750,WKXX        ,33.9745277777778,-86.2066388888889,102.9,0.01,214.0,AL ,BROADCAST MEDIA LLC                                                         ,120.0
20751,W275AA,34.7378611111111,-86.5338611111111,102.9,0.01,290.0,AL ,CAROL C. PARHAM                                                             ,120.0
20756,KHBZ        ,36.4361666666667,-93.2435277777778,102.9,0.01,293.0,AR ,"OZARK MOUNTAIN MEDIA GROUP, LLC                                             ",120.0
20758,KARN-FM     ,34.5350833333333,-92.4093055555556,102.9,0.01,150.0,AR ,"RADIO LICENSE HOLDING CBC, LLC                                              ",120.0
20772,KBLX-FM6,37.8979722222222,-122.065222222222,102.9,0.01,0.0,CA ,BONNEVILLE INTERNATIONAL CORPORATION                                        ,360.0
20789,KWYL        ,39.3104722222222,-119.884638888889,102.9,0.01,892.0,CA ,"RADIO LICENSE HOLDING CBC, LLC                                              ",120.0
20808,WLOJ-LP     ,34.5153611111111,-84.9174166666667,102.9,0.01,0.0,GA ,GEORGIA-CUMBERLAND ASSOCIATION                                              ,360.0
20817,KZIA        ,42.0569444444444,-91.6951666666667,102.9,0.01,287.0,IA ,"KZIA, INC.                                                                  ",120.0
20819,KPOG-LP     ,41.6388333333333,-93.8075833333333,102.9,0.01,0.0,IA ,DES MOINES METRO ADVENTIST RADIO COMPANY                                    ,360.0
20835,W275BD,39.9286111111111,-86.1819444444445,102.9,0.01,0.0,IN ,"NEW BEGINNINGS MOVEMENT, INC.                                               ",360.0
20845,W275BT,38.2597777777778,-84.8557777777778,102.9,0.01,0.0,KY ,WESTERN KENTUCKY UNIVERSITY                                                 ,360.0
20854,KVMA-FM     ,32.4934722222222,-93.7654444444444,102.9,0.01,163.0,LA ,CUMULUS LICENSING LLC                                                       ,120.0
20859,WFPR-LP     ,42.077,-71.4363333333333,102.9,0.01,0.0,MA ,"FRANKLIN COMMUNITY CABLE ACCESS, INC.                                       ",360.0
20878,KVSL-LP     ,45.9015277777778,-95.3928055555556,102.9,0.01,13.0,MN ,SHALOM LUTHERAN CHURCH                                                      ,120.0
20908,K275AO,35.2167222222222,-106.452527777778,102.9,0.01,0.0,NM ,"AGM NEVADA, LLC                                                             ",360.0
20913,KOLZ        ,36.8144444444444,-107.892833333333,102.9,0.01,303.0,NM ,"IHM LICENSES, LLC                                                           ",120.0
20966,KBWS-FM     ,45.6143888888889,-97.4145277777778,102.9,0.01,140.0,SD ,"PRAIRIE WINDS BROADCASTING, INC.                                            ",120.0
20974,KNDA        ,27.7075277777778,-97.7819166666667,102.9,0.01,150.0,TX ,ENCARNACION GUERRA                                                          ,120.0
20975,KVWE        ,35.2614444444444,-101.881583333333,102.9,0.01,93.0,TX ,ALPHA MEDIA LICENSEE LLC                                                    ,120.0
20981,KDMX        ,32.5888888888889,-96.9683055555556,102.9,0.01,545.0,TX ,"IHM LICENSES, LLC                                                           ",120.0
20991,KVIO-LP     ,33.5495555555556,-101.912083333333,102.9,0.01,0.0,TX ,CATHOLIC MEDICAL ASSOCIATION OF LUBBOCK                                     ,360.0
21018,KEFA-LP     ,47.3827777777778,-120.293194444444,102.9,0.01,0.0,WA ,COR CHRISTI ACADEMY                                                         ,360.0
21040,KQLO-LP     ,35.4610277777778,-93.4477222222222,103.1,0.01,-5.0,AR ,JOHNSON COUNTY COMMUNITY RADIO INC                                          ,120.0
21050,KDMM        ,34.3108611111111,-114.169666666667,103.1,0.01,200.0,AZ ,"RIVER RAT RADIO, LLC                                                        ",120.0
21051,KSCW-LP     ,33.6639444444444,-112.357,103.1,0.01,0.0,AZ ,"RECREATION CENTERS OF SUN CITY WEST, INC.                                   ",360.0
21054,K276AV,41.8581666666667,-123.35475,103.1,0.01,0.0,CA ,SLATER BUTTE TRANSLATOR COMPANY                                             ,360.0
21063,KHRD        ,40.6515277777778,-122.526694444444,103.1,0.01,468.0,CA ,"RESULTS RADIO OF REDDING LICENSEE, LLC                                      ",120.0
21077,K276GG,38.8102777777778,-104.882194444444,103.1,0.01,0.0,CO ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
21119,K276GE,43.8454444444444,-116.756805555556,103.1,0.01,0.0,ID ,CENTRO FAMILIAR CRISTIANO                                                   ,360.0
21121,WXEC-LP     ,40.7141111111111,-89.26875,103.1,0.01,36.0,IL ,EUREKA COLLEGE                                                              ,120.0
21145,WRHS        ,38.9437222222222,-76.1782777777778,103.1,0.01,100.0,MD ,PETER AND JOHN FELLOWSHIP INC.                                              ,120.0
21147,WAFY        ,39.41816666666671,-77.5005555555556,103.1,0.01,174.0,MD ,MANNING BROADCASTING INC.                                                   ,120.0
21161,K276EW,44.7591388888889,-94.8733333333333,103.1,0.01,0.0,MN ,MINNESOTA PUBLIC RADIO                                                      ,360.0
21163,K276GN,43.8841111111111,-95.1825,103.1,0.01,0.0,MN ,"NEXT STEP BROADCASTING, INC.                                                ",360.0
21168,WNMQ        ,33.3447222222222,-88.5463888888889,103.1,0.01,207.0,MS ,CUMULUS LICENSING LLC                                                       ,120.0
21201,WGY-FM      ,42.6639722222222,-73.6778888888889,103.1,0.01,103.0,NY ,"IHM LICENSES, LLC                                                           ",120.0
21221,K276EO,42.4892777777778,-123.305333333333,103.1,0.01,450.6,OR ,CSN INTERNATIONAL                                                           ,120.0
21225,KRSB-FM     ,43.2065,-123.36425,103.1,0.01,94.0,OR ,"BROOKE COMMUNICATIONS, INC.                                                 ",120.0
21258,KZKV        ,29.0130555555556,-97.6674166666667,103.1,0.01,180.0,TX ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
21267,K276DK,37.7558055555556,-111.874888888889,103.1,0.01,0.0,UT ,GARFIELD COUNTY                                                             ,360.0
21274,K276AT,38.6344166666667,-112.059916666667,103.1,0.01,0.0,UT ,SEVIER COUNTY                                                               ,360.0
21308,K277DP,34.7970277777778,-92.4889166666667,103.3,0.01,0.0,AR ,JCS MEDIA LLC                                                               ,360.0
21330,KUKI-FM     ,39.32625,-123.270833333333,103.3,0.01,542.0,CA ,"BICOASTAL MEDIA LICENSES, LLC                                               ",120.0
21336,K277DC,39.5116388888889,-107.749777777778,103.3,0.01,0.0,CO ,"PROFESSIONAL ANTENNA, TOWER AND TRANSLATOR SERVICE (PATTS)                  ",360.0
21416,K277BV,36.6108888888889,-93.2396388888889,103.3,0.01,0.0,MO ,"COMMUNITY BROADCASTING, INC.                                                ",360.0
21421,KWPQ-LP     ,37.1647777777778,-93.2610277777778,103.3,0.01,0.0,MO ,WILLOW'S WOOD COMMUNITY NETWORK                                             ,360.0
21425,WZKR        ,32.32625,-88.6866944444444,103.3,0.01,167.0,MS ,"TELESOUTH COMMUNICATIONS, INC.                                              ",120.0
21430,W277DK,35.3870833333333,-80.192,103.3,0.01,0.0,NC ,"STANLY COMMUNICATIONS, INC.                                                 ",360.0
21435,WKVS        ,35.9751388888889,-81.5517777777778,103.3,0.01,257.0,NC ,"FOOTHILLS RADIO GROUP, LLC                                                  ",120.0
21436,WMGV        ,35.1321111111111,-76.8752222222222,103.3,0.01,299.0,NC ,"CMG COASTAL CAROLINA, LLC                                                   ",120.0
21444,W277DJ,43.546,-71.3780833333333,103.3,0.01,0.0,NH ,COSTA-EAGLE RADIO VENTURES LIMITED PARTNERSHIP                              ,360.0
21449,KRXX        ,38.0713888888889,-117.2325,103.3,0.01,0.0,NV ,RXDIO.COM LLC                                                               ,360.0
21464,W277CX,39.5286111111111,-82.385,103.3,0.01,0.0,OH ,WLGN RADIO COMPANY                                                          ,360.0
21492,W277DA,35.0484166666667,-85.2738333333333,103.3,0.01,0.0,TN ,"GRACE MEDIA, INC.                                                           ",360.0
21517,K277CG,37.8421944444444,-112.970222222222,103.3,0.01,0.0,UT ,IRON COUNTY                                                                 ,360.0
21522,W277DF,36.8290277777778,-76.2068888888889,103.3,0.01,0.0,VA ,"DOS MEDIA, INC.                                                             ",360.0
21566,K278CN,34.5408611111111,-112.4285,103.5,0.01,0.0,AZ ,"PRESCOTT BROADCASTING, LLC                                                  ",360.0
21570,KSVG-LP     ,35.3970277777778,-118.952472222222,103.5,0.01,27.0,CA ,BAKERSFIELD COMMUNITY RADIO                                                 ,120.0
21600,WJKI-FM     ,38.5726111111111,-75.1157222222222,103.5,0.01,146.0,DE ,"THE VOICE RADIO, LLC                                                        ",120.0
21616,W278CD,34.4716944444444,-84.8856111111111,103.5,0.01,0.0,GA ,JAMES R. POWELL                                                             ,360.0
21640,WAWC        ,41.3825277777778,-85.6930277777778,103.5,0.01,100.0,IN ,"KENSINGTON DIGITAL MEDIA OF INDIANA, L.L.C.                                 ",120.0
21641,K278AP,37.9297222222222,-99.3383333333333,103.5,0.01,48.8,KS ,"THE PRAISE NETWORK, INC.                                                    ",120.0
21642,KQLA        ,39.1558333333333,-96.6125,103.5,0.01,95.0,KS ,"EAGLE COMMUNICATIONS, INC.                                                  ",120.0
21646,W278CK,37.3367222222222,-87.5447222222222,103.5,0.01,0.0,KY ,"WASHINGTON COUNTY CBC, INC.                                                 ",360.0
21663,KUAL-FM     ,46.3321944444445,-94.1741666666667,103.5,0.01,85.0,MN ,"HBI RADIO BRAINERD/WADENA, LLC                                              ",120.0
21692,K278BN,36.1150277777778,-106.955305555556,103.5,0.01,0.0,NM ,"PROCLAIMING CHRIST'S LOVE MINISTRIES, INC.                                  ",360.0
21697,WQSH        ,42.9725833333333,-74.49125,103.5,0.01,150.0,NY ,"TOWNSQUARE MEDIA OF ALBANY, INC.                                            ",120.0
21714,KWHT        ,45.8004166666667,-118.37775,103.5,0.01,219.0,OR ,"EMG2, LLC",120.0
21715,WMMZ        ,41.1140277777778,-76.2376111111111,103.5,0.01,239.0,PA ,"BOLD GOLD MEDIA WBS, L.P.                                                   ",120.0
21723,W278AO,41.7447777777778,-77.29275,103.5,0.01,0.0,PA ,NORTHEASTERN PENNSYLVANIA EDUCATIONAL TELEVISION ASSOCIATION                ,360.0
21724,WEZL        ,32.8179444444445,-79.8356388888889,103.5,0.01,201.0,SC ,"IHM LICENSES, LLC                                                           ",120.0
21730,K278BJ,43.7013611111111,-98.0634166666667,103.5,0.01,0.0,SD ,"SAGA COMMUNICATIONS OF SOUTH DAKOTA, LLC                                    ",360.0
21745,KKBW        ,31.7283888888889,-99.0175833333333,103.5,0.01,96.0,TX ,BRADLEY GOEHL                                                               ,120.0
21777,K278CV,41.4243888888889,-109.132333333333,103.5,0.01,0.0,WY ,"BIG THICKET BROADCASTING COMPANY OF WYOMING, INC.                           ",360.0
21809,KAKR        ,40.1488611111111,-103.284944444444,103.7,0.01,104.0,CO ,NORTHEAST COLORADO BROADCASTING LLC                                         ,120.0
21812,K279DE,40.4619166666667,-106.850055555556,103.7,0.01,0.0,CO ,"CONUNDRUM COMMUNICATIONS INVESTMENTS, INC.                                  ",360.0
21875,WFFX        ,29.9827777777778,-89.9525,103.7,0.01,306.0,LA ,"IHM LICENSES, LLC                                                           ",120.0
21885,WCZE        ,43.6861388888889,-82.9943888888889,103.7,0.01,161.0,MI ,JENNIFER & EDWARD CZELADA                                                   ,120.0
21968,W279BU,18.2774444444444,-65.8529444444444,103.7,0.01,0.0,PR ,AURIO MATOS BARRETO                                                         ,360.0
21980,WMQY-LP     ,35.9819444444444,-86.5827777777778,103.7,0.01,114.0,TN ,RUTHERFORD COUNTY BAPTIST CHURCH                                            ,120.0
21997,KWJV-LP     ,26.16275,-97.9649444444444,103.7,0.01,0.0,TX ,MID VALLEY ASSEMBLY                                                         ,360.0
22041,K280EH,35.1133333333333,-113.884111111111,103.9,0.01,892.0,AZ ,STEVEN M. GREELEY                                                           ,120.0
22048,KRCD        ,34.0072222222222,-118.365916666667,103.9,0.01,118.0,CA ,"UNIVISION RADIO STATIONS GROUP, INC.                                        ",120.0
22063,KSNO-FM1,39.55275,-107.330611111111,103.9,0.01,0.0,CO ,WILD GOOSE LLC                                                              ,360.0
22075,WDPT-LP     ,30.1758888888889,-85.6136944444444,103.9,0.01,0.0,FL ,"ST. DOMINIC'S MEDIA PRODUCTION CENTER, INC.                                 ",360.0
22141,WLEN        ,41.9030833333333,-83.9868611111111,103.9,0.01,91.0,MI ,LENAWEE BROADCASTING COMPANY                                                ,120.0
22150,WRSR        ,42.9958611111111,-83.99275,103.9,0.01,147.0,MI ,KROL COMMUNICATIONS INC.                                                    ,120.0
22156,K280AT,47.8898888888889,-91.8665277777778,103.9,0.01,0.0,MN ,"CIVIC MEDIA, INC.                                                           ",360.0
22159,KBHL        ,45.8399722222222,-95.0991944444444,103.9,0.01,100.0,MN ,"CHRISTIAN HERITAGE BROADCASTING, INC.                                       ",120.0
22160,K280EC,44.0885833333333,-93.1404722222222,103.9,0.01,0.0,MN ,MINNESOTA PUBLIC RADIO                                                      ,360.0
22169,WWKZ        ,34.2051111111111,-88.697,103.9,0.01,120.0,MS ,"IHM LICENSES, LLC                                                           ",120.0
22193,WOLD-LP     ,40.4791666666667,-74.4747222222222,103.9,0.01,66.0,NJ ,"SRN COMMUNICATIONS, INC.                                                    ",120.0
22198,KBGZ        ,40.9215833333333,-115.850333333333,103.9,0.01,487.0,NV ,"GLOBAL ONE MEDIA, INC                                                       ",120.0
22229,K280FJ,45.6494722222222,-121.274361111111,103.9,0.01,0.0,OR ,"BICOASTAL MEDIA LICENSES IV, LLC                                            ",360.0
22250,W280EX,32.9285,-80.1034166666667,103.9,0.01,0.0,SC ,"NORSAN COMMUNICATIONS AND MANAGEMENT, INC.                                  ",360.0
22253,K280AJ,43.9274722222222,-103.567388888889,103.9,0.01,0.0,SD ,"HOMESLICE MEDIA GROUP, LLC                                                  ",360.0
22254,WIAF-LP     ,36.0047777777778,-86.8338888888889,103.9,0.01,0.0,TN ,"REACHING HEAVEN MINISTRIES, LLC                                             ",360.0
22261,WLFM        ,35.37675,-87.3880833333333,103.9,0.01,76.0,TN ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
22265,K280GN,30.3196388888889,-97.8019444444444,103.9,0.01,0.0,TX ,"RELEVANT RADIO, INC.                                                        ",360.0
22282,KJJS        ,26.9178055555556,-99.2503055555556,103.9,0.01,115.0,TX ,HISPANIC TARGET MEDIA INC.                                                  ,120.0
22285,K280AB,38.2135833333333,-112.240472222222,103.9,0.01,0.0,UT ,PIUTE COUNTY                                                                ,360.0
22292,WYFT        ,38.6381666666667,-78.4008333333333,103.9,0.01,92.0,VA ,"BIBLE BROADCASTING NETWORK, INC.                                            ",120.0
22298,KBBD        ,47.5993333333333,-117.300194444444,103.9,0.01,455.0,WA ,"SMG-SPOKANE, LLC                                                            ",120.0
22318,KBRI        ,34.675,-91.2130555555556,104.1,0.01,98.0,AR ,"EAST ARKANSAS BROADCASTERS, INC.                                            ",120.0
22320,KPOC-FM     ,36.2772777777778,-90.9545555555556,104.1,0.01,44.0,AR ,"COMBINED MEDIA GROUP, INC.                                                  ",120.0
22323,K281CC,31.9603611111111,-110.300055555556,104.1,0.01,0.0,AZ ,REDROCK MEDIA GROUP LLC                                                     ,360.0
22327,K281DK,34.5513888888889,-114.194388888889,104.1,0.01,0.0,AZ ,TOWER COMMUNICATIONS                                                        ,360.0
22335,K281BR,36.8671666666667,-121.4005,104.1,0.01,0.0,CA ,"RADIO BILINGUE, INC.                                                        ",360.0
22336,KBOX        ,34.7416388888889,-120.446805555556,104.1,0.01,274.0,CA ,"AGM CALIFORNIA, INC.                                                        ",120.0
22345,KJOR        ,38.541,-122.902472222222,104.1,0.01,93.0,CA ,"LAZER LICENSES, LLC                                                         ",120.0
22352,K281AC,37.3649722222222,-108.146722222222,104.1,0.01,408.0,CO ,SOUTHWEST COLORADO TV TRANSLATOR ASSOCIATION                                ,120.0
22355,K281BI,37.23725,-104.514972222222,104.1,0.01,0.0,CO ,JEANNIE SCHOTTLE                                                            ,360.0
22366,WGLF        ,30.4513055555556,-84.0115555555556,104.1,0.01,430.2,FL ,CUMULUS LICENSING LLC                                                       ,120.0
22378,KOEZ        ,41.9024444444444,-93.9044722222222,104.1,0.01,277.0,IA ,"SAGA COMMUNICATIONS OF IOWA, LLC                                            ",120.0
22385,WMQZ        ,40.5336388888889,-90.8626388888889,104.1,0.01,100.0,IL ,VIRDEN BROADCASTING CORP.                                                   ,120.0
22395,KGGF-FM     ,37.3728333333333,-95.7271944444445,104.1,0.01,163.0,KS ,"SEK MEDIA, LLC                                                              ",120.0
22428,KSGF-FM     ,37.1539444444444,-93.61575,104.1,0.01,114.0,MO ,"SM-KSGF-FM, LLC                                                             ",120.0
22443,WCXL        ,35.9868888888889,-75.6441111111111,104.1,0.01,30.0,NC ,"EAST CAROLINA RADIO, INC.                                                   ",120.0
22452,KZTW        ,48.3216944444445,-103.24825,104.1,0.01,160.0,ND ,REAL PRESENCE RADIO                                                         ,120.0
22470,KUEZ-FM1,39.5843055555556,-119.80275,104.1,0.01,0.0,NV ,"BIG HORN MEDIA, INC.                                                        ",360.0
22478,W281AT,42.387,-76.6693888888889,104.1,0.01,0.0,NY ,"CALVARY CHAPEL OF THE FINGER LAKES, INC.                                    ",360.0
22521,KIQK        ,44.0219166666667,-103.259611111111,104.1,0.01,164.0,SD ,"HAUGO BROADCASTING, INC.                                                    ",120.0
22528,WOGY        ,35.6470277777778,-88.8333888888889,104.1,0.01,208.0,TN ,FOREVER SOUTH                                                               ,120.0
22542,KRBE        ,29.5763333333333,-95.5102222222222,104.1,0.01,585.0,TX ,RADIO LICENSE HOLDING SRC LLC                                               ,120.0
22551,KCKB        ,32.375,-99.06825,104.1,0.01,92.0,TX ,WESTEX TELCO LLC                                                            ,120.0
22561,KOWO-LP     ,29.9757777777778,-98.0941666666667,104.1,0.01,67.0,TX ,WIMBERLEY TEXAN RADIO                                                       ,120.0
22563,K281AJ,38.57386111111111,-109.549833333333,104.1,0.01,0.0,UT ,"PROFESSIONAL ANTENNA, TOWER AND TRANSLATOR SERVICE (PATTS)                  ",360.0
22572,KAFE        ,48.6802777777778,-122.841944444444,104.1,0.01,701.0,WA ,"SAGA BROADCASTING, LLC                                                      ",120.0
22577,KXDD        ,46.5131944444444,-120.402555555556,104.1,0.01,245.0,WA ,"SMG-YAKIMA, LLC                                                             ",120.0
22602,KGGG-LP     ,35.8275,-90.6838888888889,104.3,0.01,25.0,AR ,"NEW LIFE EMPOWERMENT DEVELOPMENT CENTERS, INCORPORATED                      ",120.0
22605,KAJM        ,34.22975,-112.351527777778,104.3,0.01,807.0,AZ ,"SIERRA H BROADCASTING, INC.                                                 ",120.0
22634,W282BY,26.6536111111111,-81.9222222222222,104.3,0.01,0.0,FL ,"BEASLEY MEDIA GROUP LICENSES, LLC                                           ",360.0
22641,WKZM        ,27.2753333333333,-82.4814722222222,104.3,0.01,81.0,FL ,THE MOODY BIBLE INSTITUTE OF CHICAGO                                        ,120.0
22649,WZTR        ,34.4989722222222,-84.1421388888889,104.3,0.01,127.0,GA ,"AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC                                     ",120.0
22709,W282CE,30.3238055555556,-89.3505833333333,104.3,0.01,0.0,MS ,"HANCOCK BROADCASTING, INC.                                                  ",360.0
22713,WPWS-LP     ,32.0626388888889,-89.9925555555556,104.3,0.01,0.0,MS ,THE PINEY WOODS SCHOOL                                                      ,360.0
22732,KVPH        ,35.9671666666667,-115.5025,104.3,0.01,1128.0,NV ,"VCY AMERICA, INC.                                                           ",120.0
22754,WNNP        ,40.3061666666667,-83.3290833333333,104.3,0.01,133.0,OH ,"FRANKLIN COMMUNICATIONS, INC.                                               ",120.0
22762,K282BV,45.68591666666671,-123.884277777778,104.3,0.01,0.0,OR ,TILLICUM FOUNDATION                                                         ,360.0
22780,WEYE        ,36.5348055555556,-82.7976388888889,104.3,0.01,121.0,TN ,"POSITIVE ALTERNATIVE RADIO, INC.                                            ",120.0
22791,K282AM,33.1228888888889,-94.9618888888889,104.3,0.01,0.0,TX ,"EAST TEXAS BROADCASTING, INC.                                               ",360.0
22798,K282AC,37.7558055555556,-111.874888888889,104.3,0.01,759.0,UT ,GARFIELD COUNTY                                                             ,120.0
22824,K283CT,34.0441111111111,-94.2948333333333,104.5,0.01,0.0,AR ,"BUNYARD BROADCASTING, INC.                                                  ",360.0
22852,K283CZ,38.4266666666667,-107.883055555556,104.5,0.01,0.0,CO ,"TOWNSQUARE LICENSE, LLC                                                     ",360.0
22890,WBVN        ,37.7736388888889,-88.7389444444444,104.5,0.01,100.0,IL ,IED.COM                                                                     ,120.0
22912,WXLO-FM3,42.3784166666667,-71.2675555555556,104.5,0.01,0.0,MA ,"RADIO LICENSE HOLDING CBC, LLC                                              ",360.0
22913,W283CK,42.1364722222222,-72.6111944444444,104.5,0.01,0.0,MA ,RED WOLF BROADCASTING CORPORATION                                           ,360.0
22928,KBMC-LP     ,38.1681111111111,-93.0138333333333,104.5,0.01,0.0,MO ,BRANCH MEMORIAL SEVENTH-DAY ADVENTIST CHURCH                                ,360.0
22942,W283BT,36.0976388888889,-79.4861388888889,104.5,0.01,0.0,NC ,"EASTERN AIRWAVES, LLC                                                       ",360.0
22999,W283BE,41.4266666666667,-75.7475,104.5,0.01,0.0,PA ,"J.M.J. RADIO, INC.                                                          ",360.0
23008,WYCJ-LP     ,34.7551111111111,-82.2117777777778,104.5,0.01,0.0,SC ,THE CHURCH IN SIMPSONVILLE                                                  ,360.0
23032,K283CW,31.5269444444444,-94.6583333333334,104.5,0.01,0.0,TX ,"TOWNSQUARE LICENSE, LLC                                                     ",360.0
23059,K283BX,46.5318055555556,-120.455055555556,104.5,0.01,0.0,WA ,"SMG-YAKIMA, LLC                                                             ",360.0
23075,KKED        ,64.9148611111111,-147.650222222222,104.7,0.01,174.0,AK ,"IHM LICENSES, LLC                                                           ",120.0
